deal_id,creator_id,brand,niche,platform,content_format,follower_count,follower_tier,engagement_rate,offered_rate_usd,market_rate_usd,offer_vs_market_pct,negotiated_rate_usd,usage_rights_included,usage_rights_fee_usd,exclusivity_months,exclusivity_fee_usd,total_deal_value_usd,payment_terms_days,kill_fee_included,revision_rounds_allowed,deal_date,status,used_ai_benchmark,rate_recovered_usd,offer_percentile,is_below_market,market_gap_usd
DEA00543,CRE0175,Robinhood,Home Decor & Interior Design,YouTube,Integration,45779,Micro,0.051,255.0,805.24,-68.3,349.96,False,0.0,2,58.33,408.29,30,True,3,2025-05-21,In Progress,True,94.96,0.333,True,550.24
DEA00544,CRE0523,Magic Spoon,Personal Development,TikTok,Story Series,254830,Mid,0.0721,1403.11,3418.68,-59.0,2021.59,False,0.0,2,336.93,2358.52,30,False,2,2025-05-02,Completed,True,618.48,0.125,True,2015.57
DEA00545,CRE0246,Raycon,Education & Online Courses,YouTube,Integration,187787,Mid,0.0365,1342.62,4140.27,-67.6,1798.36,False,0.0,0,0.0,1798.36,60,False,Unlimited,2025-07-13,Declined,False,455.74,0.182,True,2797.65
DEA00546,CRE0006,Public,Finance & Investing,Twitter/X,Integration,1081541,Mega,0.0182,14121.23,24999.95,-43.5,20403.35,False,0.0,12,20403.35,40806.7,90,True,1,2025-05-30,Negotiating,False,6282.12,0.5,True,10878.72
DEA00547,CRE0296,Blue Apron,Comedy & Entertainment,Instagram,Story Series,450859,Mid,0.0426,2032.08,4359.26,-53.4,2827.96,True,1047.37,0,0.0,3875.33,45,True,1,2025-11-04,Completed,False,795.88,0.75,True,2327.18
DEA00548,CRE0558,MasterClass,Language Learning,Instagram,Integration,832079,Macro,0.0395,6600.86,14221.2,-53.6,6854.75,True,2376.13,0,0.0,9230.88,30,False,Unlimited,2025-04-12,Negotiating,True,253.89,1.0,True,7620.34
DEA00549,CRE0551,Morning Brew,Personal Development,LinkedIn,Instagram Post,624247,Macro,0.0244,5375.08,6563.2,-18.1,5850.03,False,0.0,2,975.0,6825.03,30,False,2,2025-03-23,Completed,False,474.95,0.5,True,1188.12
DEA00550,CRE0270,HelloFresh,Photography & Videography,YouTube,Story Series,4364952,Mega,0.0327,12881.72,38297.31,-66.4,19077.53,False,0.0,0,0.0,19077.53,90,True,1,2025-06-09,In Progress,False,6195.81,1.0,True,25415.59
DEA00551,CRE0235,Grammarly,Parenting & Family,Substack,Integration,563503,Macro,0.2731,11686.81,22069.64,-47.0,15814.47,True,6058.32,6,7907.23,29780.02,15,True,3,2025-04-17,Completed,False,4127.66,0.25,True,10382.83
DEA00552,CRE0516,Noom,Language Learning,Substack,Newsletter,189061,Mid,0.5304,10284.99,13244.23,-22.3,12536.19,False,0.0,0,0.0,12536.19,45,False,1,2025-11-24,Declined,True,2251.2,0.5,True,2959.24
DEA00553,CRE0371,Toptal,Photography & Videography,YouTube,Dedicated Video,435359,Mid,0.0112,5873.51,11060.34,-46.9,7793.19,False,0.0,0,0.0,7793.19,15,True,Unlimited,2025-08-20,Negotiating,False,1919.68,0.875,True,5186.83
DEA00554,CRE0429,Grammarly,Food & Cooking,Substack,Reel,36869,Micro,0.3158,1147.71,1397.81,-17.9,1467.7,False,0.0,0,0.0,1467.7,15,False,5,2025-09-05,Completed,False,319.99,0.353,True,250.1
DEA00555,CRE0325,NordVPN,Food & Cooking,Substack,Dedicated Video,93169,Micro,0.8035,13178.28,16742.65,-21.3,16858.22,False,0.0,1,1404.85,18263.07,90,False,2,2026-01-16,Negotiating,False,3679.94,1.0,True,3564.37
DEA00556,CRE0123,Codecademy,Personal Development,YouTube,Newsletter,3330411,Mega,0.0386,34311.01,63853.28,-46.3,35125.14,True,10872.31,2,5854.19,51851.64,30,False,3,2025-07-17,Completed,False,814.13,1.0,True,29542.27
DEA00557,CRE0251,Headspace,Gaming & Esports,Instagram,Newsletter,32418,Micro,0.0367,432.85,739.09,-41.4,676.19,False,0.0,0,0.0,676.19,45,True,2,2025-05-03,Completed,True,243.34,0.5,True,306.24
DEA00558,CRE0436,Calm,Personal Development,YouTube,TikTok,43863,Micro,0.0485,468.53,705.86,-33.6,514.48,False,0.0,0,0.0,514.48,15,False,3,2025-06-23,Completed,False,45.95,0.429,True,237.33
DEA00559,CRE0450,Dollar Shave Club,Travel & Adventure,YouTube,Newsletter,186708,Mid,0.0527,3148.0,4440.93,-29.1,3996.29,False,0.0,2,666.05,4662.34,30,True,1,2025-11-05,Completed,True,848.29,0.667,True,1292.93
DEA00560,CRE0203,Asana,Business & Entrepreneurship,TikTok,Dedicated Video,722121,Macro,0.0749,22785.52,32657.58,-30.2,26451.09,True,9544.58,2,4408.51,40404.18,45,False,2,2025-03-28,Completed,False,3665.57,1.0,True,9872.06
DEA00561,CRE0076,Dollar Shave Club,Photography & Videography,Substack,Instagram Post,455564,Mid,0.3215,10158.75,14977.9,-32.2,15174.17,False,0.0,6,7587.09,22761.26,30,False,3,2025-05-22,Completed,False,5015.42,0.833,True,4819.15
DEA00562,CRE0457,Canva,Home Decor & Interior Design,Instagram,Story Series,754447,Macro,0.0481,6188.82,7713.93,-19.8,8099.63,True,3786.46,0,0.0,11886.09,90,True,1,2025-07-01,Completed,False,1910.81,0.75,True,1525.11
DEA00563,CRE0291,Noom,Food & Cooking,Instagram,Reel,25671,Micro,0.0385,263.92,395.82,-33.3,290.41,True,107.77,6,145.21,543.39,90,True,2,2025-08-17,In Progress,False,26.49,0.2,True,131.9
DEA00564,CRE0550,Raycon,Beauty & Fashion,TikTok,Story Series,90569,Micro,0.0733,549.24,1103.1,-50.2,623.09,True,208.28,2,103.85,935.22,30,False,3,2025-11-16,Negotiating,False,73.85,0.8,True,553.86
DEA00565,CRE0118,Athletic Greens,Finance & Investing,Substack,Dedicated Video,36346,Micro,0.6687,5285.54,8535.06,-38.1,5972.52,False,0.0,2,995.42,6967.94,15,False,2,2025-11-19,Negotiating,True,686.98,0.909,True,3249.52
DEA00566,CRE0575,Brilliant,Education & Online Courses,TikTok,Integration,59730,Micro,0.0443,798.03,1233.89,-35.3,1020.44,True,388.95,0,0.0,1409.39,30,True,3,2025-03-29,In Progress,False,222.41,0.4,True,435.86
DEA00567,CRE0455,Athletic Greens,Home Decor & Interior Design,TikTok,Story Series,49115,Micro,0.029,197.5,478.46,-58.7,289.87,False,0.0,3,72.47,362.34,90,True,1,2025-08-26,Negotiating,False,92.37,0.1,True,280.96
DEA00568,CRE0189,Canva,Music & Audio Production,LinkedIn,Dedicated Video,2260471,Mega,0.0294,25374.03,55259.13,-54.1,32208.0,True,13834.13,0,0.0,46042.13,60,False,2,2025-09-29,Negotiating,True,6833.97,0.333,True,29885.1
DEA00569,CRE0408,Athletic Greens,Photography & Videography,YouTube,Instagram Post,2553588,Mega,0.0445,12008.74,27707.38,-56.7,18576.96,True,6181.89,12,18576.96,43335.81,30,False,Unlimited,2026-01-11,Declined,False,6568.22,0.667,True,15698.64
DEA00570,CRE0347,Codecademy,Comedy & Entertainment,LinkedIn,Newsletter,31405,Micro,0.0273,324.06,534.57,-39.4,476.75,False,0.0,2,79.46,556.21,30,True,Unlimited,2025-11-28,Declined,False,152.69,0.571,True,210.51
DEA00571,CRE0451,Wix,Comedy & Entertainment,TikTok,Story Series,91242,Micro,0.0603,601.33,909.8,-33.9,681.64,False,0.0,3,170.41,852.05,45,False,5,2026-01-20,Completed,True,80.31,0.8,True,308.47
DEA00572,CRE0132,Manscaped,Photography & Videography,Twitter/X,Reel,685263,Macro,0.018,3649.13,8778.8,-58.4,5713.62,True,2708.71,0,0.0,8422.33,30,False,1,2026-02-02,Completed,False,2064.49,1.0,True,5129.67
DEA00573,CRE0031,Dollar Shave Club,Beauty & Fashion,LinkedIn,Reel,60314,Micro,0.0279,662.49,811.34,-18.3,741.31,False,0.0,12,741.31,1482.62,90,False,3,2026-03-14,Declined,False,78.82,1.0,True,148.85
DEA00574,CRE0229,Morning Brew,Sustainable Living,LinkedIn,Integration,808674,Macro,0.0298,9569.17,11715.89,-18.3,12301.68,False,0.0,6,6150.84,18452.52,45,True,2,2025-12-29,Declined,True,2732.51,1.0,True,2146.72
DEA00575,CRE0202,Notion,Language Learning,LinkedIn,Integration,214129,Mid,0.0297,1440.19,2926.22,-50.8,1582.29,False,0.0,0,0.0,1582.29,30,True,2,2026-01-05,Completed,False,142.1,0.6,True,1486.03
DEA00576,CRE0557,Wix,Photography & Videography,YouTube,TikTok,169875,Mid,0.0247,1460.58,2093.96,-30.2,1472.75,False,0.0,12,1472.75,2945.5,45,False,Unlimited,2025-07-19,In Progress,True,12.17,0.25,True,633.38
DEA00577,CRE0317,Morning Brew,Sustainable Living,Instagram,Reel,90443,Micro,0.0521,878.05,1497.08,-41.3,1219.97,True,367.12,6,609.99,2197.08,45,True,2,2025-10-09,Completed,True,341.92,1.0,True,619.03
DEA00578,CRE0423,MasterClass,Education & Online Courses,Instagram,Instagram Post,177462,Mid,0.0195,1962.51,2461.78,-20.3,2578.92,False,0.0,0,0.0,2578.92,30,False,Unlimited,2026-02-07,Completed,True,616.41,0.5,True,499.27
DEA00579,CRE0110,Skillshare,Pet Care,LinkedIn,Reel,373539,Mid,0.0206,4207.43,5000.36,-15.9,5250.38,False,0.0,12,5250.38,10500.76,30,True,5,2025-11-16,Completed,True,1042.95,0.8,True,792.93
DEA00580,CRE0157,Dollar Shave Club,Photography & Videography,LinkedIn,Newsletter,88444,Micro,0.0196,523.66,1462.02,-64.2,535.41,True,197.05,1,44.62,777.08,30,False,3,2025-11-23,Negotiating,False,11.75,0.2,True,938.36
DEA00581,CRE0516,LastPass,Language Learning,Instagram,Integration,363991,Mid,0.0227,2610.66,5535.32,-52.8,2968.05,False,0.0,12,2968.05,5936.1,30,True,3,2026-02-24,Completed,True,357.39,0.5,True,2924.66
DEA00582,CRE0135,Brilliant,Language Learning,YouTube,Integration,675831,Macro,0.0421,8413.02,9959.92,-15.5,10457.92,True,4040.55,1,871.49,15369.96,30,True,2,2025-04-05,Declined,True,2044.9,0.75,True,1546.9
DEA00583,CRE0214,Factor Meals,Music & Audio Production,LinkedIn,Instagram Post,429099,Mid,0.0259,1958.87,4413.14,-55.6,2770.24,True,1304.73,1,230.85,4305.82,30,True,1,2026-03-04,Completed,True,811.37,0.375,True,2454.27
DEA00584,CRE0554,MasterClass,Pet Care,Substack,Dedicated Video,1468119,Mega,0.2042,26343.78,75671.86,-65.2,39787.52,True,19544.57,0,0.0,59332.09,30,True,1,2025-06-04,Completed,True,13443.74,0.333,True,49328.08
DEA00585,CRE0290,Codecademy,Science & Space,YouTube,Dedicated Video,287424,Mid,0.0607,4162.72,11862.23,-64.9,4373.78,False,0.0,0,0.0,4373.78,45,True,2,2025-05-20,Negotiating,True,211.06,0.833,True,7699.51
DEA00586,CRE0297,LastPass,Parenting & Family,TikTok,Instagram Post,223447,Mid,0.0751,2375.31,3032.28,-21.7,2597.31,False,0.0,3,649.33,3246.64,90,False,1,2025-12-05,Completed,False,222.0,0.5,True,656.97
DEA00587,CRE0354,LastPass,Music & Audio Production,TikTok,Dedicated Video,26565,Micro,0.0533,278.55,847.16,-67.1,401.14,True,136.45,6,200.57,738.16,30,False,2,2025-05-05,Completed,True,122.59,0.333,True,568.61
DEA00588,CRE0367,Dollar Shave Club,Comedy & Entertainment,Substack,Newsletter,465284,Mid,0.3695,18080.63,28720.88,-37.0,20564.26,True,9279.53,6,10282.13,40125.92,45,True,1,2025-05-25,Completed,True,2483.63,1.0,True,10640.25
DEA00589,CRE0478,Airtable,Sustainable Living,Twitter/X,Story Series,52792,Micro,0.0219,181.88,420.19,-56.7,228.14,True,72.31,0,0.0,300.45,30,False,2,2025-11-21,Negotiating,True,46.26,0.286,True,238.31
DEA00590,CRE0408,Dollar Shave Club,Comedy & Entertainment,TikTok,Story Series,974202,Macro,0.0729,9379.3,11960.09,-21.6,12558.09,False,0.0,0,0.0,12558.09,90,False,1,2025-05-09,In Progress,False,3178.79,1.0,True,2580.79
DEA00591,CRE0366,HelloFresh,Beauty & Fashion,Substack,Story Series,444603,Mid,0.4805,10586.42,18670.46,-43.3,14123.21,True,4775.16,6,7061.6,25959.97,60,False,3,2025-08-08,Negotiating,False,3536.79,0.75,True,8084.04
DEA00592,CRE0478,Asana,Parenting & Family,LinkedIn,Instagram Post,43747,Micro,0.031,354.96,432.94,-18.0,454.59,True,163.34,0,0.0,617.93,30,False,2,2025-09-27,Completed,False,99.63,0.556,True,77.98
DEA00593,CRE0323,Wix,Home Decor & Interior Design,LinkedIn,Integration,571814,Macro,0.049,3955.1,9606.45,-58.8,5732.15,False,0.0,3,1433.04,7165.19,15,False,2,2025-08-15,Completed,True,1777.05,0.5,True,5651.35
DEA00594,CRE0014,Calm,Sustainable Living,LinkedIn,Newsletter,34626,Micro,0.0477,377.65,622.98,-39.4,601.21,False,0.0,2,100.2,701.41,90,True,1,2026-01-10,Negotiating,True,223.56,0.625,True,245.33
DEA00595,CRE0333,Ridge Wallet,Home Decor & Interior Design,Twitter/X,TikTok,79432,Micro,0.0298,381.51,1018.22,-62.5,460.92,True,209.56,0,0.0,670.48,15,True,Unlimited,2025-05-04,Completed,False,79.41,0.667,True,636.71
DEA00596,CRE0330,Canva,Finance & Investing,Twitter/X,Dedicated Video,226094,Mid,0.0191,7264.84,9597.19,-24.3,10077.05,False,0.0,3,2519.26,12596.31,60,True,Unlimited,2026-01-27,Negotiating,False,2812.21,1.0,True,2332.35
DEA00597,CRE0600,Asana,Business & Entrepreneurship,Substack,Reel,74578,Micro,0.2935,2819.82,4231.3,-33.4,3134.14,True,1266.94,2,522.36,4923.44,90,True,Unlimited,2025-11-21,Negotiating,False,314.32,0.833,True,1411.48
DEA00598,CRE0221,MVMT Watches,Education & Online Courses,Twitter/X,Newsletter,151391,Mid,0.0257,1094.73,3314.56,-67.0,1443.18,True,609.08,12,1443.18,3495.44,30,False,2,2025-09-04,Declined,False,348.45,0.4,True,2219.83
DEA00599,CRE0537,Athletic Greens,Language Learning,Twitter/X,Integration,86716,Micro,0.017,447.29,1083.88,-58.7,700.4,False,0.0,2,116.73,817.13,60,True,2,2025-11-03,Completed,True,253.11,0.8,True,636.59
DEA00600,CRE0450,MasterClass,Pet Care,Twitter/X,Integration,37024,Micro,0.0161,280.78,511.47,-45.1,438.78,False,0.0,12,438.78,877.56,30,True,Unlimited,2025-06-25,In Progress,True,158.0,0.364,True,230.69
DEA00601,CRE0569,Monday.com,Music & Audio Production,Substack,Integration,208539,Mid,0.5053,9107.92,12093.3,-24.7,12697.97,False,0.0,6,6348.98,19046.94,15,True,1,2025-09-26,Completed,False,3590.05,0.667,True,2985.38
DEA00602,CRE0415,Notion,Education & Online Courses,Instagram,Instagram Post,74922,Micro,0.0121,515.8,869.73,-40.7,667.69,False,0.0,6,333.85,1001.54,30,False,1,2025-08-10,In Progress,False,151.89,0.778,True,353.93
DEA00603,CRE0103,HelloFresh,Parenting & Family,Substack,Instagram Post,987231,Macro,0.4371,30208.12,38410.25,-21.4,32452.58,False,0.0,2,5408.76,37861.34,30,True,3,2026-02-01,Negotiating,False,2244.46,1.0,True,8202.13
DEA00604,CRE0547,Hover,Education & Online Courses,Instagram,Instagram Post,657724,Macro,0.0234,6070.05,8872.25,-31.6,7592.7,False,0.0,2,1265.45,8858.15,30,True,1,2026-01-22,Completed,True,1522.65,0.5,True,2802.2
DEA00605,CRE0553,HelloFresh,Food & Cooking,Substack,Integration,64976,Micro,0.5573,2778.58,4144.1,-33.0,4351.31,False,0.0,0,0.0,4351.31,45,True,3,2025-11-10,In Progress,False,1572.73,0.706,True,1365.52
DEA00606,CRE0554,Monday.com,Science & Space,Instagram,Reel,55018,Micro,0.0359,601.24,1007.41,-40.3,766.7,True,255.76,0,0.0,1022.46,30,True,5,2025-10-01,Completed,False,165.46,0.5,True,406.17
DEA00607,CRE0599,Wix,Parenting & Family,Twitter/X,Dedicated Video,366258,Mid,0.0171,7290.01,9669.55,-24.6,7381.87,False,0.0,0,0.0,7381.87,30,False,1,2025-08-21,Completed,False,91.86,1.0,True,2379.54
DEA00608,CRE0416,Toptal,Travel & Adventure,TikTok,Instagram Post,87683,Micro,0.0766,455.99,1282.05,-64.4,588.37,True,289.18,1,49.03,926.58,60,True,1,2026-01-13,Negotiating,False,132.38,0.75,True,826.06
DEA00609,CRE0016,Athletic Greens,Sustainable Living,Twitter/X,Story Series,265725,Mid,0.0135,1343.65,1915.46,-29.9,1724.77,True,729.63,0,0.0,2454.4,60,False,5,2025-08-16,Declined,False,381.12,0.286,True,571.81
DEA00610,CRE0236,Factor Meals,Education & Online Courses,Substack,TikTok,17662,Micro,0.5822,792.94,1382.12,-42.6,1236.07,True,581.26,2,206.01,2023.34,60,False,2,2025-12-27,Completed,True,443.13,0.2,True,589.18
DEA00611,CRE0103,Raycon,Sustainable Living,Instagram,TikTok,3381994,Mega,0.0276,20836.14,39702.16,-47.5,20974.43,True,7311.04,3,5243.61,33529.08,45,False,3,2025-10-17,Completed,True,138.29,1.0,True,18866.02
DEA00612,CRE0445,Brilliant,Pet Care,Twitter/X,Story Series,601476,Macro,0.0248,2052.22,5498.03,-62.7,2212.18,False,0.0,12,2212.18,4424.36,30,False,2,2025-08-30,Completed,True,159.96,0.25,True,3445.81
DEA00613,CRE0340,Factor Meals,Business & Entrepreneurship,Instagram,Dedicated Video,32944,Micro,0.0275,763.68,1370.96,-44.3,1089.23,True,492.36,0,0.0,1581.59,30,True,3,2025-05-05,In Progress,False,325.55,0.5,True,607.28
DEA00614,CRE0255,Calm,Pet Care,LinkedIn,Newsletter,95032,Micro,0.0245,454.06,1502.76,-69.8,725.52,False,0.0,1,60.46,785.98,30,False,3,2025-08-28,Completed,False,271.46,0.714,True,1048.7
DEA00615,CRE0236,Audible,Sustainable Living,YouTube,Instagram Post,5325,Nano,0.041,29.84,54.13,-44.9,45.05,False,0.0,12,45.05,90.1,30,True,2,2025-06-17,Negotiating,True,15.21,1.0,True,24.29
DEA00616,CRE0299,ExpressVPN,Language Learning,LinkedIn,Instagram Post,13443,Micro,0.0218,103.63,143.76,-27.9,140.21,True,51.93,3,35.05,227.19,30,True,3,2025-11-17,Declined,False,36.58,0.667,True,40.13
DEA00617,CRE0340,Toptal,Pet Care,Twitter/X,Story Series,397376,Mid,0.0121,2685.94,3284.35,-18.2,3124.38,True,993.08,12,3124.38,7241.84,60,True,5,2025-04-03,Completed,True,438.44,0.75,True,598.41
DEA00618,CRE0117,Fiverr,Finance & Investing,Twitter/X,Reel,22316,Micro,0.0143,202.34,420.81,-51.9,207.67,False,0.0,1,17.31,224.98,60,True,2,2025-12-26,Negotiating,True,5.33,0.5,True,218.47
DEA00619,CRE0324,Raycon,Parenting & Family,YouTube,Newsletter,21026,Micro,0.0368,271.3,387.16,-29.9,320.73,False,0.0,2,53.45,374.18,60,False,2,2025-04-04,Completed,True,49.43,0.286,True,115.86
DEA00620,CRE0461,Wix,Pet Care,Twitter/X,Dedicated Video,76168,Micro,0.022,1338.44,1789.27,-25.2,1878.73,False,0.0,0,0.0,1878.73,30,False,2,2025-05-06,Completed,False,540.29,1.0,True,450.83
DEA00621,CRE0514,Notion,Business & Entrepreneurship,Twitter/X,Story Series,4993179,Mega,0.025,36187.93,61838.93,-41.5,45697.78,False,0.0,0,0.0,45697.78,15,False,5,2025-12-20,Completed,True,9509.85,1.0,True,25651.0
DEA00622,CRE0508,Magic Spoon,Business & Entrepreneurship,Substack,Reel,896253,Macro,0.287,22657.93,48994.46,-53.8,31529.77,True,10994.62,12,31529.77,74054.16,30,False,3,2025-05-22,Completed,True,8871.84,0.75,True,26336.53
DEA00623,CRE0403,Manscaped,Photography & Videography,YouTube,TikTok,242107,Mid,0.0327,1803.28,3161.06,-43.0,2520.98,False,0.0,0,0.0,2520.98,30,True,5,2025-11-15,Negotiating,False,717.7,0.5,True,1357.78
DEA00624,CRE0262,Blue Apron,Finance & Investing,TikTok,Newsletter,330735,Mid,0.0622,6061.44,10787.62,-43.8,7881.34,True,3550.98,2,1313.56,12745.88,15,False,1,2025-08-31,Negotiating,True,1819.9,0.8,True,4726.18
DEA00625,CRE0343,Manscaped,Beauty & Fashion,TikTok,Integration,28662,Micro,0.0568,267.15,598.04,-55.3,284.15,False,0.0,1,23.68,307.83,30,False,2,2026-01-22,Negotiating,True,17.0,0.4,True,330.89
DEA00626,CRE0099,Blue Apron,Education & Online Courses,Twitter/X,Newsletter,85908,Micro,0.0255,1025.18,1784.62,-42.6,1443.8,True,481.1,0,0.0,1924.9,15,False,2,2025-12-24,Declined,False,418.62,1.0,True,759.44
DEA00627,CRE0068,ExpressVPN,Sustainable Living,YouTube,Dedicated Video,536008,Macro,0.0118,8968.23,12944.05,-30.7,11425.75,True,3876.4,12,11425.75,26727.9,30,False,5,2025-09-26,Declined,False,2457.52,1.0,True,3975.82
DEA00628,CRE0376,Robinhood,Business & Entrepreneurship,Substack,Integration,73370,Micro,0.6109,4979.05,8048.16,-38.1,5918.23,True,2723.86,0,0.0,8642.09,30,True,1,2025-04-26,Completed,True,939.18,1.0,True,3069.11
DEA00629,CRE0204,Canva,Parenting & Family,Instagram,Instagram Post,62496,Micro,0.0287,492.23,691.68,-28.8,506.03,False,0.0,3,126.51,632.54,90,True,Unlimited,2025-09-27,Negotiating,False,13.8,0.714,True,199.45
DEA00630,CRE0537,Hubspot,Home Decor & Interior Design,LinkedIn,Reel,787890,Macro,0.0132,6254.34,9689.35,-35.5,9696.19,False,0.0,6,4848.1,14544.29,45,False,Unlimited,2026-03-04,Completed,True,3441.85,1.0,True,3435.01
DEA00631,CRE0148,Magic Spoon,Sustainable Living,Substack,Reel,944286,Macro,0.3757,16203.71,38692.83,-58.1,21004.75,True,9524.7,12,21004.75,51534.2,30,False,Unlimited,2025-04-28,Negotiating,True,4801.04,0.667,True,22489.12
DEA00632,CRE0340,Magic Spoon,Personal Development,LinkedIn,Newsletter,5342,Nano,0.0298,77.6,97.4,-20.3,82.29,False,0.0,6,41.15,123.44,45,False,2,2026-03-07,Completed,False,4.69,1.0,True,19.8
DEA00633,CRE0546,NordVPN,Beauty & Fashion,TikTok,Integration,347646,Mid,0.0447,4072.7,5912.31,-31.1,6153.95,False,0.0,0,0.0,6153.95,90,False,2,2025-05-04,Completed,True,2081.25,0.75,True,1839.61
DEA00634,CRE0317,Brilliant,Gaming & Esports,YouTube,Dedicated Video,274139,Mid,0.0175,6554.22,8101.38,-19.1,7679.08,False,0.0,3,1919.77,9598.85,30,False,3,2025-04-02,Completed,False,1124.86,1.0,True,1547.16
DEA00635,CRE0294,LastPass,Personal Development,TikTok,TikTok,73589,Micro,0.0744,407.38,1291.96,-68.5,481.69,True,193.68,3,120.42,795.79,90,False,3,2025-04-18,Completed,True,74.31,0.625,True,884.58
DEA00636,CRE0134,Grammarly,Finance & Investing,Substack,Dedicated Video,487327,Mid,0.4604,67426.56,83683.42,-19.4,87867.59,False,0.0,1,7322.3,95189.89,60,True,Unlimited,2025-09-25,Declined,True,20441.03,0.923,True,16256.86
DEA00637,CRE0524,Shopify,Pet Care,Substack,Story Series,348263,Mid,0.3714,7917.33,9635.75,-17.8,9599.86,False,0.0,0,0.0,9599.86,15,False,1,2025-11-04,Completed,True,1682.53,0.429,True,1718.42
DEA00638,CRE0475,Hubspot,Science & Space,Instagram,Instagram Post,76497,Micro,0.0448,624.12,1132.44,-44.9,904.61,False,0.0,1,75.38,979.99,30,True,Unlimited,2025-04-01,Completed,False,280.49,0.625,True,508.32
DEA00639,CRE0091,Shopify,Photography & Videography,Instagram,Story Series,2408428,Mega,0.05,19956.88,23905.93,-16.5,20817.37,False,0.0,6,10408.68,31226.05,30,True,5,2026-01-10,Completed,False,860.49,0.5,True,3949.05
DEA00640,CRE0377,HelloFresh,Finance & Investing,Substack,Story Series,395793,Mid,0.434,9436.64,21706.52,-56.5,13828.26,True,5409.84,3,3457.07,22695.17,90,True,1,2025-10-04,Completed,False,4391.62,0.462,True,12269.88
DEA00641,CRE0291,MasterClass,Pet Care,Substack,TikTok,5122,Nano,0.5832,119.09,279.31,-57.4,189.78,True,94.57,3,47.45,331.8,45,False,5,2025-10-31,Negotiating,False,70.69,1.0,True,160.22
DEA00642,CRE0372,Airtable,Gaming & Esports,Instagram,Story Series,471518,Mid,0.0534,4550.84,5637.04,-19.3,5493.18,True,2443.81,0,0.0,7936.99,30,False,1,2025-08-11,Negotiating,False,942.34,1.0,True,1086.2
DEA00643,CRE0291,MVMT Watches,Food & Cooking,TikTok,Story Series,440128,Mid,0.0534,1934.44,4871.95,-60.3,2450.98,False,0.0,6,1225.49,3676.47,45,True,Unlimited,2025-09-05,Declined,True,516.54,0.375,True,2937.51
DEA00644,CRE0280,Notion,Education & Online Courses,TikTok,Dedicated Video,86825,Micro,0.0298,1664.44,2969.62,-44.0,2322.98,True,1129.03,0,0.0,3452.01,30,False,1,2025-11-12,In Progress,False,658.54,0.8,True,1305.18
DEA00645,CRE0559,Betterment,Beauty & Fashion,LinkedIn,Reel,593231,Macro,0.0128,3110.47,7853.09,-60.4,4259.5,True,1850.26,0,0.0,6109.76,15,True,1,2025-09-13,In Progress,False,1149.03,0.25,True,4742.62
DEA00646,CRE0151,Brilliant,Finance & Investing,Substack,Newsletter,200939,Mid,0.3271,14568.65,18142.2,-19.7,19049.31,True,6892.36,0,0.0,25941.67,30,True,5,2025-11-08,Completed,True,4480.66,0.692,True,3573.55
