launch_id,creator_id,product_name,niche,product_type,price_usd,follower_tier,email_list_size,used_email_launch_sequence,number_of_launch_emails,ai_generated_emails,launch_duration_days,units_sold,gross_revenue_usd,cart_abandonment_rate,cart_recovery_rate,recovery_revenue_usd,total_revenue_usd,refund_rate,affiliate_partners,affiliate_revenue_usd,launch_date,platform_promoted_on
LNC0695,CRE0246,Colour Palette Pack,Home Decor & Interior Design,Guide,27,Mid,4690,True,5,False,5,101,2733.75,0.737,0.031,62.46,2796.21,0.07,14,819.33,2025-01-21,TikTok
LNC0696,CRE0474,Vocal Warm-Up Guide,Music & Audio Production,Template,197,Nano,201,True,4,True,7,7,1461.03,0.6,0.051,44.71,1505.74,0.073,11,411.41,2025-11-19,Substack
LNC0697,CRE0168,Colour Analysis Guide,Beauty & Fashion,Bundle,37,Micro,5918,True,3,True,14,257,9528.69,0.754,0.086,617.88,10146.57,0.066,13,2284.55,2026-02-03,Twitter/X
LNC0698,CRE0234,Chord Progression PDF,Music & Audio Production,Bundle,27,Mid,33933,True,3,True,10,1372,37063.84,0.716,0.099,2627.23,39691.07,0.076,15,6235.56,2026-01-17,YouTube
LNC0699,CRE0147,Itinerary Bundle,Travel & Adventure,Bundle,27,Micro,3186,True,7,True,7,138,3736.07,0.772,0.101,291.31,4027.38,0.056,10,28.8,2026-01-21,Substack
LNC0700,CRE0157,Storytelling Course,Comedy & Entertainment,Guide,67,Mid,24924,True,7,True,5,796,53360.9,0.698,0.03,1117.38,54478.28,0.078,9,9091.16,2025-09-11,YouTube
LNC0701,CRE0373,Chord Progression PDF,Music & Audio Production,Template,297,Micro,2204,False,0,False,3,45,13526.59,0.734,0.01,99.29,13625.88,0.051,6,2795.08,2024-10-12,Instagram
LNC0702,CRE0525,Learning Roadmap,Education & Online Courses,Template,97,Mid,14035,False,0,False,14,493,47849.44,0.688,0.01,329.2,48178.64,0.042,8,7573.72,2024-12-11,Twitter/X
LNC0703,CRE0129,Family Budget Sheet,Parenting & Family,Preset Pack,97,Mid,36892,True,3,True,10,730,70853.84,0.748,0.084,4451.89,75305.73,0.069,8,6796.81,2024-10-27,Instagram
LNC0704,CRE0519,Study System PDF,Education & Online Courses,Course,47,Micro,3696,False,0,False,7,58,2771.58,0.611,0.01,16.93,2788.51,0.056,18,359.58,2025-05-10,YouTube
LNC0705,CRE0146,Pet First Aid Guide,Pet Care,eBook,297,Nano,499,True,7,False,7,19,5650.68,0.681,0.047,180.86,5831.54,0.072,9,7.49,2025-08-16,Twitter/X
LNC0706,CRE0197,Science Course,Science & Space,Preset Pack,67,Nano,429,True,7,False,10,17,1199.6,0.784,0.061,57.37,1256.97,0.051,14,291.27,2024-05-02,LinkedIn
LNC0707,CRE0433,Baking Masterclass,Food & Cooking,Course,17,Mid,11881,False,0,False,14,222,3787.44,0.607,0.01,22.99,3810.43,0.059,8,79.7,2024-10-24,LinkedIn
LNC0708,CRE0459,Skincare Routine PDF,Beauty & Fashion,Bundle,27,Micro,8342,False,0,False,3,145,3923.26,0.599,0.01,23.5,3946.76,0.065,3,307.55,2025-01-01,Twitter/X
LNC0709,CRE0232,Green Home Guide,Sustainable Living,eBook,17,Micro,968,True,6,True,7,15,260.49,0.626,0.076,12.39,272.88,0.019,1,66.03,2026-02-16,LinkedIn
LNC0710,CRE0192,Science Course,Science & Space,Preset Pack,127,Mid,18232,True,7,True,7,740,94024.96,0.731,0.057,3917.74,97942.7,0.02,18,22735.78,2025-08-05,Substack
LNC0711,CRE0489,Sample Pack,Music & Audio Production,eBook,27,Mid,18367,False,0,False,5,381,10288.96,0.633,0.01,65.13,10354.09,0.069,19,2270.1,2025-01-08,LinkedIn
LNC0712,CRE0241,Research Template,Education & Online Courses,Template,37,Micro,5521,True,3,False,5,169,6269.11,0.751,0.049,230.7,6499.81,0.058,16,487.81,2025-10-10,Substack
LNC0713,CRE0468,Mixing Template,Music & Audio Production,Bundle,97,Micro,1187,True,6,True,14,45,4369.6,0.609,0.042,111.77,4481.37,0.029,12,633.57,2024-06-13,LinkedIn
LNC0714,CRE0271,Green Home Guide,Sustainable Living,Course,47,Mid,34545,False,0,False,5,397,18702.94,0.773,0.01,144.57,18847.51,0.078,9,5095.45,2026-02-10,Substack
LNC0715,CRE0084,Meal Prep Guide,Food & Cooking,Course,37,Mid,9254,False,0,False,10,185,6862.14,0.72,0.01,49.41,6911.55,0.027,15,450.12,2024-06-19,Substack
LNC0716,CRE0236,Pet First Aid Guide,Pet Care,Course,297,Mid,21387,False,0,False,14,749,222733.38,0.593,0.01,1320.81,224054.19,0.045,15,29921.66,2024-06-09,TikTok
LNC0717,CRE0158,Habit Tracker Notion,Personal Development,Course,27,Mid,18749,False,0,False,3,527,14236.97,0.751,0.01,106.92,14343.89,0.041,16,4233.29,2025-05-08,YouTube
LNC0718,CRE0466,DIY Tutorial Bundle,Home Decor & Interior Design,Course,47,Macro,64543,False,0,False,5,2197,103305.65,0.638,0.01,659.09,103964.74,0.056,2,9462.53,2024-10-21,Instagram
LNC0719,CRE0465,Crypto Guide,Finance & Investing,Preset Pack,297,Mid,9886,True,5,True,7,250,74430.28,0.735,0.082,4485.91,78916.19,0.032,13,13273.83,2024-07-19,TikTok
LNC0720,CRE0254,Style Bundle,Beauty & Fashion,Template,297,Mid,39121,True,3,False,3,420,124768.37,0.743,0.033,3059.2,127827.57,0.033,2,34651.09,2024-07-17,LinkedIn
LNC0721,CRE0248,Game Guide PDF,Gaming & Esports,Preset Pack,27,Macro,20382,False,0,False,14,432,11669.08,0.686,0.01,80.05,11749.13,0.066,17,2122.16,2026-02-05,YouTube
LNC0722,CRE0491,Zero-Waste Starter Guide,Sustainable Living,Guide,47,Mid,28190,True,5,True,10,428,20143.75,0.602,0.074,897.36,21041.11,0.056,8,670.78,2025-03-23,LinkedIn
LNC0723,CRE0108,Study Cards Pack,Science & Space,eBook,197,Mid,29890,True,3,True,14,528,104158.07,0.744,0.064,4959.59,109117.66,0.061,10,4416.6,2024-07-22,TikTok
LNC0724,CRE0590,Study System PDF,Education & Online Courses,Course,47,Micro,8824,True,4,False,7,280,13190.75,0.73,0.043,414.06,13604.81,0.077,15,1438.39,2025-04-29,LinkedIn
LNC0725,CRE0113,Business Plan Template,Business & Entrepreneurship,Template,37,Micro,4191,True,3,True,7,82,3035.14,0.613,0.063,117.21,3152.35,0.05,20,486.07,2025-03-26,TikTok
LNC0726,CRE0487,City Guide Pack,Travel & Adventure,Preset Pack,67,Mid,27844,False,0,False,5,829,55568.97,0.688,0.01,382.31,55951.28,0.026,14,7956.22,2025-11-17,LinkedIn
LNC0727,CRE0109,Eco Swap Checklist,Sustainable Living,Preset Pack,27,Micro,4890,True,3,False,5,222,6017.13,0.573,0.072,248.24,6265.37,0.073,1,1310.61,2025-07-17,LinkedIn
LNC0728,CRE0259,Cold Email Scripts,Business & Entrepreneurship,Course,67,Micro,2083,True,4,True,5,30,2076.81,0.76,0.101,159.42,2236.23,0.077,1,128.65,2026-02-13,Instagram
LNC0729,CRE0062,Ranking Course,Gaming & Esports,Preset Pack,37,Macro,35055,True,3,False,3,474,17556.44,0.739,0.11,1427.16,18983.6,0.023,9,188.02,2025-12-12,Instagram
LNC0730,CRE0049,Lab Notebook Template,Science & Space,Bundle,37,Micro,8207,True,3,True,14,107,3964.29,0.571,0.082,185.62,4149.91,0.012,4,44.52,2024-09-21,TikTok
LNC0731,CRE0498,Packing List PDF,Travel & Adventure,Preset Pack,127,Mid,10692,True,7,True,5,379,48207.07,0.701,0.046,1554.49,49761.56,0.031,0,4932.07,2026-01-06,Instagram
LNC0732,CRE0061,Skincare Routine PDF,Beauty & Fashion,eBook,127,Micro,1273,False,0,False,7,16,2117.73,0.589,0.01,12.47,2130.2,0.045,10,524.27,2025-08-22,YouTube
LNC0733,CRE0127,Joke Writing Guide,Comedy & Entertainment,eBook,97,Mid,29519,False,0,False,14,770,74744.26,0.594,0.01,443.98,75188.24,0.043,13,16372.51,2024-10-14,LinkedIn
LNC0734,CRE0207,Learning Roadmap,Education & Online Courses,Template,197,Mid,8855,False,0,False,10,167,33091.85,0.791,0.01,261.76,33353.61,0.068,17,9348.42,2025-08-28,Substack
LNC0735,CRE0200,Makeup Masterclass,Beauty & Fashion,Template,197,Mid,23376,False,0,False,3,929,183160.52,0.668,0.01,1223.51,184384.03,0.03,4,40403.21,2024-11-07,TikTok
LNC0736,CRE0540,Grammar Cheat Sheet,Language Learning,eBook,47,Micro,1296,False,0,False,7,25,1185.57,0.744,0.01,8.82,1194.39,0.059,19,191.68,2024-07-18,Twitter/X
LNC0737,CRE0314,Styling Checklist,Home Decor & Interior Design,Course,197,Mid,29404,True,5,False,10,1340,264137.5,0.765,0.095,19196.19,283333.69,0.026,3,15606.13,2024-06-04,LinkedIn
LNC0738,CRE0254,Plant-Based Recipe Book,Sustainable Living,Template,127,Macro,36070,True,7,True,7,876,111254.43,0.569,0.088,5570.73,116825.16,0.051,7,22684.3,2025-12-07,YouTube
LNC0739,CRE0204,Pitch Deck Kit,Business & Entrepreneurship,Course,297,Macro,50069,False,0,False,10,1021,303463.85,0.669,0.01,2030.17,305494.02,0.075,9,90509.83,2025-09-06,Instagram
LNC0740,CRE0229,Habit Tracker Notion,Personal Development,Guide,67,Micro,8892,False,0,False,3,327,21922.77,0.739,0.01,162.01,22084.78,0.022,17,1678.24,2025-08-28,LinkedIn
LNC0741,CRE0290,Goal Setting Workbook,Personal Development,Template,97,Micro,2604,False,0,False,14,119,11573.03,0.622,0.01,71.98,11645.01,0.032,20,3371.95,2025-05-31,Twitter/X
LNC0742,CRE0353,Script Template,Comedy & Entertainment,Bundle,297,Mid,7225,True,5,True,5,104,31148.41,0.629,0.081,1586.98,32735.39,0.062,4,4138.56,2024-04-09,LinkedIn
LNC0743,CRE0154,Mixing Template,Music & Audio Production,Course,67,Micro,601,True,6,False,5,17,1174.11,0.758,0.063,56.07,1230.18,0.015,4,96.65,2024-07-24,Twitter/X
LNC0744,CRE0420,Dog Training Guide,Pet Care,Guide,47,Macro,54939,True,7,False,7,1226,57634.28,0.637,0.072,2643.34,60277.62,0.049,1,10064.54,2025-02-11,Substack
LNC0745,CRE0045,Reading Log PDF,Parenting & Family,eBook,127,Mid,3061,True,5,True,14,85,10804.25,0.582,0.062,389.86,11194.11,0.06,18,2776.32,2024-06-18,LinkedIn
LNC0746,CRE0149,Game Guide PDF,Gaming & Esports,Course,17,Mid,19527,True,3,True,14,551,9369.0,0.655,0.058,355.93,9724.93,0.044,9,2656.81,2024-08-29,TikTok
LNC0747,CRE0240,Itinerary Bundle,Travel & Adventure,Bundle,197,Mid,19865,True,6,True,14,501,98798.02,0.747,0.036,2656.88,101454.9,0.05,12,6357.82,2025-06-27,Twitter/X
LNC0748,CRE0211,Goal Setting Workbook,Personal Development,Guide,127,Micro,1951,False,0,False,10,57,7312.26,0.704,0.01,51.48,7363.74,0.018,20,402.45,2025-08-24,TikTok
LNC0749,CRE0501,Notion Template Pack,Technology & Software,Guide,67,Mid,7085,False,0,False,5,154,10363.02,0.758,0.01,78.55,10441.57,0.013,3,2827.45,2024-11-17,Instagram
LNC0750,CRE0112,Habit Tracker Notion,Personal Development,Guide,67,Mid,17514,False,0,False,14,730,48967.85,0.791,0.01,387.34,49355.19,0.011,19,9404.74,2025-05-17,Instagram
LNC0751,CRE0241,Eco Swap Checklist,Sustainable Living,Guide,127,Micro,1902,True,4,False,3,67,8566.57,0.662,0.053,300.57,8867.14,0.075,16,279.09,2024-07-25,Instagram
LNC0752,CRE0430,Dev Roadmap PDF,Technology & Software,Course,97,Mid,30358,True,7,True,14,703,68218.9,0.779,0.071,3773.12,71992.02,0.049,18,16636.02,2024-09-18,Instagram
LNC0753,CRE0509,Mixing Template,Music & Audio Production,Guide,127,Macro,58593,True,6,False,10,2798,355426.19,0.739,0.072,18911.52,374337.71,0.011,4,35239.93,2024-05-05,Instagram
LNC0754,CRE0091,Morning Routine Guide,Personal Development,Course,47,Micro,7915,False,0,False,7,151,7115.87,0.591,0.01,42.05,7157.92,0.072,0,1883.74,2024-08-09,LinkedIn
LNC0755,CRE0094,Confidence Course,Personal Development,Bundle,27,Mega,201967,True,4,False,3,6077,164101.65,0.766,0.078,9804.75,173906.4,0.05,13,18920.52,2025-07-04,TikTok
LNC0756,CRE0049,Room Planning Guide,Home Decor & Interior Design,Course,17,Mid,20965,True,4,True,10,882,15001.89,0.675,0.105,1063.26,16065.15,0.013,15,2655.43,2025-05-12,TikTok
LNC0757,CRE0342,Science Course,Science & Space,Course,47,Mid,15614,True,6,True,10,477,22459.28,0.677,0.103,1566.11,24025.39,0.05,11,2680.89,2024-08-12,TikTok
LNC0758,CRE0201,VS Code Setup Guide,Technology & Software,eBook,47,Mid,52391,True,5,True,5,1208,56817.83,0.654,0.104,3864.52,60682.35,0.071,17,4838.74,2024-09-28,Substack
LNC0759,CRE0214,Reading Log PDF,Parenting & Family,Preset Pack,47,Mid,39195,False,0,False,3,1821,85619.21,0.561,0.01,480.32,86099.53,0.072,13,15832.39,2024-06-06,LinkedIn
LNC0760,CRE0175,Room Planning Guide,Home Decor & Interior Design,Template,127,Mid,20261,True,6,True,5,825,104895.62,0.799,0.05,4190.58,109086.2,0.015,18,30724.75,2025-03-20,Twitter/X
LNC0761,CRE0012,Vet Visit Checklist,Pet Care,Preset Pack,27,Mid,14295,False,0,False,14,633,17094.71,0.618,0.01,105.65,17200.36,0.026,6,254.71,2024-12-20,Instagram
LNC0762,CRE0190,Zero-Waste Starter Guide,Sustainable Living,Course,97,Mid,29661,True,3,True,14,825,80094.52,0.654,0.076,3981.02,84075.54,0.036,20,4335.72,2025-06-09,Instagram
LNC0763,CRE0505,Mixing Template,Music & Audio Production,eBook,37,Macro,68910,True,6,True,10,2619,96915.94,0.722,0.104,7277.22,104193.16,0.066,11,23468.93,2025-10-06,YouTube
LNC0764,CRE0556,Pricing Playbook,Business & Entrepreneurship,Guide,197,Mega,86216,False,0,False,14,4287,844617.51,0.754,0.01,6368.42,850985.93,0.038,1,52889.14,2024-05-21,Instagram
LNC0765,CRE0158,Stream Setup Checklist,Gaming & Esports,Guide,37,Mid,40460,False,0,False,3,680,25174.96,0.62,0.01,156.08,25331.04,0.035,16,6877.86,2025-12-13,YouTube
LNC0766,CRE0313,Capsule Wardrobe Guide,Beauty & Fashion,Preset Pack,67,Micro,440,True,7,True,7,13,884.54,0.789,0.08,55.83,940.37,0.056,16,190.3,2025-07-10,Substack
LNC0767,CRE0352,Study Cards Pack,Science & Space,Template,97,Micro,10397,False,0,False,3,174,16883.26,0.562,0.01,94.88,16978.14,0.071,18,1264.82,2025-01-21,YouTube
LNC0768,CRE0017,Baking Masterclass,Food & Cooking,Course,97,Macro,61817,False,0,False,10,2705,262420.15,0.797,0.01,2091.49,264511.64,0.039,5,73155.92,2025-03-04,Twitter/X
LNC0769,CRE0090,Improv Exercise Pack,Comedy & Entertainment,Preset Pack,37,Mid,2367,True,3,False,7,114,4236.41,0.78,0.084,277.57,4513.98,0.057,1,275.56,2025-06-19,Substack
LNC0770,CRE0172,Furniture Layout PDF,Home Decor & Interior Design,Course,97,Nano,688,True,7,False,14,33,3202.24,0.719,0.095,218.73,3420.97,0.058,4,583.45,2025-12-12,Instagram
LNC0771,CRE0144,Capsule Wardrobe Guide,Beauty & Fashion,Bundle,67,Mid,15029,True,6,True,10,257,17257.36,0.713,0.078,959.75,18217.11,0.04,19,3807.86,2026-01-02,Twitter/X
LNC0772,CRE0146,Crypto Guide,Finance & Investing,Course,47,Macro,61976,True,4,False,3,737,34683.26,0.796,0.05,1380.39,36063.65,0.048,6,6937.61,2026-01-04,LinkedIn
LNC0773,CRE0391,Vocabulary Flash Cards,Language Learning,Template,37,Micro,3348,True,7,True,14,111,4127.91,0.697,0.069,198.52,4326.43,0.05,16,890.61,2024-08-23,Twitter/X
LNC0774,CRE0554,Cold Email Scripts,Business & Entrepreneurship,Guide,297,Micro,4711,False,0,False,14,230,68568.66,0.745,0.01,510.84,69079.5,0.019,4,20031.12,2024-08-17,Substack
LNC0775,CRE0144,Room Planning Guide,Home Decor & Interior Design,Bundle,27,Nano,707,True,3,False,10,31,850.83,0.622,0.104,55.04,905.87,0.058,13,22.79,2024-04-17,TikTok
LNC0776,CRE0085,Dev Roadmap PDF,Technology & Software,Bundle,67,Micro,9865,True,5,False,3,244,16359.53,0.691,0.044,497.4,16856.93,0.017,19,4565.83,2025-02-21,Instagram
LNC0777,CRE0243,Content Calendar,Comedy & Entertainment,Bundle,47,Micro,837,False,0,False,3,39,1878.81,0.73,0.01,13.72,1892.53,0.05,10,42.93,2025-07-13,Instagram
LNC0778,CRE0423,Note-Taking Bundle,Education & Online Courses,Preset Pack,297,Micro,1475,True,5,False,7,54,16127.7,0.629,0.106,1075.3,17203.0,0.027,18,196.67,2025-07-31,LinkedIn
LNC0779,CRE0065,Journal Prompts PDF,Personal Development,Bundle,27,Mid,5783,True,5,False,3,262,7092.92,0.571,0.091,368.56,7461.48,0.045,12,1933.62,2025-11-16,YouTube
LNC0780,CRE0140,Launch Checklist,Business & Entrepreneurship,Bundle,97,Micro,4921,True,5,True,3,70,6872.38,0.795,0.085,464.4,7336.78,0.044,6,701.48,2024-04-27,Substack
LNC0781,CRE0302,Financial Freedom Course,Finance & Investing,Preset Pack,67,Micro,4118,True,3,True,3,61,4132.71,0.64,0.108,285.65,4418.36,0.056,19,794.89,2024-05-14,Instagram
LNC0782,CRE0217,Journal Prompts PDF,Personal Development,Course,297,Mid,6799,True,4,False,5,218,64970.19,0.698,0.056,2539.55,67509.74,0.013,16,12526.76,2024-04-29,Twitter/X
LNC0783,CRE0398,Meal Prep Guide,Food & Cooking,Guide,197,Macro,32026,True,6,False,3,1456,286971.47,0.661,0.052,9863.78,296835.25,0.07,4,1749.08,2026-02-06,Instagram
LNC0784,CRE0539,Script Template,Comedy & Entertainment,Guide,127,Micro,7953,True,5,False,14,121,15491.61,0.614,0.042,399.5,15891.11,0.023,3,4643.65,2025-07-19,Substack
LNC0785,CRE0394,Colour Palette Pack,Home Decor & Interior Design,eBook,127,Nano,802,True,4,False,14,37,4791.55,0.692,0.091,301.73,5093.28,0.064,4,1366.44,2025-11-12,Substack
LNC0786,CRE0270,Portfolio Template,Photography & Videography,Guide,37,Mid,21641,True,4,False,10,891,32969.19,0.674,0.107,2377.67,35346.86,0.033,20,9886.55,2025-01-10,Instagram
LNC0787,CRE0208,Exam Prep Kit,Education & Online Courses,eBook,127,Micro,2478,True,6,True,7,33,4266.92,0.57,0.037,89.99,4356.91,0.022,18,663.11,2025-09-19,Twitter/X
LNC0788,CRE0073,Improv Exercise Pack,Comedy & Entertainment,eBook,27,Mid,7674,False,0,False,14,356,9627.64,0.679,0.01,65.37,9693.01,0.052,11,1659.2,2024-03-24,LinkedIn
LNC0789,CRE0116,Science Course,Science & Space,Bundle,37,Mid,40820,True,5,False,14,582,21534.05,0.77,0.107,1774.19,23308.24,0.058,18,2771.79,2025-05-27,Instagram
LNC0790,CRE0419,Furniture Layout PDF,Home Decor & Interior Design,Course,197,Mid,14288,False,0,False,7,470,92760.92,0.607,0.01,563.06,93323.98,0.053,18,14337.2,2024-05-06,YouTube
LNC0791,CRE0301,Camera Settings PDF,Photography & Videography,Guide,97,Mid,22344,True,3,False,5,830,80553.37,0.773,0.092,5728.63,86282.0,0.022,20,21159.63,2025-10-18,Twitter/X
LNC0792,CRE0543,Study System PDF,Education & Online Courses,Preset Pack,297,Macro,17374,True,5,True,5,649,192794.24,0.61,0.107,12583.68,205377.92,0.062,13,35441.5,2025-03-21,TikTok
LNC0793,CRE0079,Ranking Course,Gaming & Esports,Bundle,297,Micro,8799,True,7,False,3,119,35353.05,0.664,0.082,1924.9,37277.95,0.031,15,1024.58,2024-12-07,Twitter/X
LNC0794,CRE0079,Journal Prompts PDF,Personal Development,Preset Pack,47,Micro,2107,False,0,False,14,42,2009.64,0.609,0.01,12.24,2021.88,0.038,9,246.27,2025-09-16,Twitter/X
LNC0795,CRE0520,Recipe eBook,Food & Cooking,Template,27,Micro,5820,True,7,True,5,195,5291.72,0.78,0.079,326.08,5617.8,0.018,1,306.31,2026-01-31,Twitter/X
LNC0796,CRE0600,Editing Course,Photography & Videography,Guide,47,Nano,476,False,0,False,14,17,800.81,0.566,0.01,4.53,805.34,0.041,9,206.15,2026-02-01,TikTok
LNC0797,CRE0317,Capsule Wardrobe Guide,Beauty & Fashion,Preset Pack,17,Micro,1590,True,4,True,7,76,1299.21,0.567,0.032,23.57,1322.78,0.076,17,361.98,2025-08-12,LinkedIn
LNC0798,CRE0401,Pitch Deck Kit,Business & Entrepreneurship,Bundle,197,Micro,7189,True,6,False,14,90,17831.63,0.556,0.074,733.66,18565.29,0.072,7,1272.76,2025-03-18,TikTok
LNC0799,CRE0176,Automation Course,Technology & Software,Preset Pack,47,Mid,22348,False,0,False,10,552,25951.06,0.797,0.01,206.83,26157.89,0.025,0,4570.84,2025-08-07,Instagram
LNC0800,CRE0431,City Guide Pack,Travel & Adventure,Preset Pack,37,Macro,107647,False,0,False,3,3841,142128.89,0.601,0.01,854.19,142983.08,0.054,14,32296.28,2026-01-26,Twitter/X
LNC0801,CRE0429,Research Template,Education & Online Courses,Bundle,97,Mid,16357,False,0,False,14,659,63953.03,0.717,0.01,458.54,64411.57,0.059,11,14232.25,2025-11-15,YouTube
LNC0802,CRE0576,Activity Ideas Bundle,Parenting & Family,Bundle,37,Mid,4783,True,5,False,7,88,3273.8,0.635,0.084,174.62,3448.42,0.069,1,142.04,2024-10-03,TikTok
LNC0803,CRE0429,Sample Pack,Music & Audio Production,Template,297,Macro,23099,False,0,False,14,919,273166.96,0.619,0.01,1690.9,274857.86,0.044,19,17538.09,2025-06-23,LinkedIn
LNC0804,CRE0089,Cat Behaviour PDF,Pet Care,Template,27,Micro,2553,True,6,False,3,86,2346.07,0.555,0.087,113.28,2459.35,0.066,14,683.43,2025-12-15,Twitter/X
LNC0805,CRE0282,Study Cards Pack,Science & Space,Template,297,Mid,27816,False,0,False,14,1066,316774.38,0.76,0.01,2407.49,319181.87,0.013,20,17536.17,2024-05-05,LinkedIn
LNC0806,CRE0005,Study Cards Pack,Science & Space,Bundle,37,Mid,11528,False,0,False,10,547,20272.92,0.644,0.01,130.56,20403.48,0.077,12,4642.62,2025-11-03,TikTok
LNC0807,CRE0537,Chord Progression PDF,Music & Audio Production,Course,127,Mid,14669,True,6,False,3,228,28976.98,0.584,0.085,1438.42,30415.4,0.06,11,2450.16,2025-12-06,YouTube
LNC0808,CRE0211,Composition Guide,Photography & Videography,Preset Pack,67,Macro,43055,False,0,False,3,1282,85935.19,0.769,0.01,660.84,86596.03,0.027,16,19763.83,2026-02-07,YouTube
LNC0809,CRE0423,Styling Checklist,Home Decor & Interior Design,Course,47,Mid,7834,True,7,False,7,254,11958.88,0.668,0.089,710.98,12669.86,0.058,17,2716.24,2025-07-30,Instagram
LNC0810,CRE0433,Morning Routine Guide,Personal Development,eBook,297,Micro,9595,True,6,False,14,360,107197.14,0.735,0.092,7248.67,114445.81,0.054,14,241.87,2025-06-14,Twitter/X
LNC0811,CRE0498,Budget Spreadsheet,Finance & Investing,Preset Pack,197,Mega,399995,True,6,True,10,11842,2332956.14,0.624,0.096,139753.4,2472709.54,0.023,0,494914.84,2024-06-16,YouTube
LNC0812,CRE0170,Editing Course,Photography & Videography,eBook,67,Mid,11556,True,5,True,14,213,14317.01,0.782,0.079,884.48,15201.49,0.076,2,2905.78,2025-12-30,LinkedIn
LNC0813,CRE0012,Journal Prompts PDF,Personal Development,Bundle,97,Micro,7985,True,7,False,14,199,19309.19,0.764,0.053,781.87,20091.06,0.069,8,5747.89,2024-09-21,Substack
LNC0814,CRE0103,Camera Settings PDF,Photography & Videography,Preset Pack,17,Mid,16561,True,3,False,10,551,9369.82,0.782,0.051,373.69,9743.51,0.043,6,1527.33,2025-03-16,Instagram
LNC0815,CRE0561,Activity Ideas Bundle,Parenting & Family,Course,197,Mid,24053,False,0,False,14,466,91987.13,0.754,0.01,693.58,92680.71,0.052,17,21215.25,2025-02-01,LinkedIn
LNC0816,CRE0304,Room Planning Guide,Home Decor & Interior Design,Template,17,Macro,18347,False,0,False,7,741,12608.28,0.665,0.01,83.85,12692.13,0.053,2,3390.63,2024-10-27,Substack
LNC0817,CRE0429,Lightroom Preset Pack,Photography & Videography,Preset Pack,97,Micro,1663,True,5,True,10,36,3540.41,0.781,0.103,284.8,3825.21,0.044,9,70.61,2024-10-07,Twitter/X
LNC0818,CRE0380,Plant-Based Recipe Book,Sustainable Living,Preset Pack,67,Mid,30185,True,4,False,14,1497,100362.37,0.674,0.096,6493.85,106856.22,0.046,15,22785.76,2025-06-02,Twitter/X
LNC0819,CRE0116,Mixing Template,Music & Audio Production,Preset Pack,67,Macro,63250,True,6,False,10,786,52675.48,0.651,0.047,1611.71,54287.19,0.017,0,5276.81,2024-05-04,Substack
LNC0820,CRE0383,Lightroom Preset Pack,Photography & Videography,Guide,127,Micro,3252,False,0,False,3,55,7047.77,0.691,0.01,48.7,7096.47,0.055,4,1058.45,2025-09-09,Twitter/X
LNC0821,CRE0578,Green Home Guide,Sustainable Living,Bundle,297,Macro,99021,True,6,True,10,4628,1374591.81,0.568,0.085,66365.29,1440957.1,0.021,10,197298.76,2025-04-04,TikTok
LNC0822,CRE0186,Packing List PDF,Travel & Adventure,eBook,297,Macro,49453,False,0,False,3,1481,440131.45,0.624,0.01,2746.42,442877.87,0.069,20,18187.26,2024-11-23,Instagram
LNC0823,CRE0248,Travel Hacking Guide,Travel & Adventure,Bundle,37,Micro,8422,True,5,False,10,207,7677.97,0.775,0.075,446.28,8124.25,0.054,20,1526.89,2025-07-28,Instagram
LNC0824,CRE0205,Dev Roadmap PDF,Technology & Software,Guide,27,Mid,13553,True,5,True,10,179,4859.33,0.765,0.107,397.76,5257.09,0.063,13,1251.65,2025-09-03,Substack
LNC0825,CRE0094,Makeup Masterclass,Beauty & Fashion,Template,67,Micro,2935,True,4,False,5,108,7238.86,0.711,0.06,308.81,7547.67,0.031,16,1077.75,2025-12-29,YouTube
LNC0826,CRE0126,DIY Tutorial Bundle,Home Decor & Interior Design,Template,97,Mid,15564,False,0,False,3,265,25708.68,0.738,0.01,189.73,25898.41,0.07,12,6187.22,2024-10-20,Substack
LNC0827,CRE0269,Packing List PDF,Travel & Adventure,Bundle,67,Mid,9917,True,3,True,14,229,15390.09,0.613,0.101,952.85,16342.94,0.058,14,2752.59,2024-09-21,Substack
LNC0828,CRE0133,Study Cards Pack,Science & Space,Guide,127,Macro,59843,False,0,False,7,2334,296448.67,0.78,0.01,2312.3,298760.97,0.04,20,31015.17,2024-10-09,Substack
LNC0829,CRE0035,Sleep Schedule Guide,Parenting & Family,Bundle,27,Mid,21065,False,0,False,3,862,23295.63,0.684,0.01,159.34,23454.97,0.013,15,1193.69,2025-02-01,YouTube
LNC0830,CRE0146,Travel Hacking Guide,Travel & Adventure,Bundle,17,Mid,16671,True,7,True,14,605,10295.58,0.598,0.079,486.38,10781.96,0.035,7,3062.78,2024-11-18,Substack
LNC0831,CRE0009,Knife Skills Course,Food & Cooking,Course,37,Micro,3224,True,4,False,10,138,5135.05,0.565,0.109,316.24,5451.29,0.035,0,641.77,2025-03-02,Twitter/X
LNC0832,CRE0299,Content Calendar,Comedy & Entertainment,Preset Pack,17,Macro,10781,True,5,False,7,228,3886.61,0.558,0.051,110.61,3997.22,0.026,14,154.74,2024-10-04,Substack
LNC0833,CRE0549,Knife Skills Course,Food & Cooking,Template,67,Macro,68290,False,0,False,14,1311,87869.23,0.555,0.01,487.67,88356.9,0.067,0,10345.64,2024-06-14,Substack
