campaign_id,creator_id,campaign_type,niche,email_list_size,emails_sent,open_rate,click_rate,conversion_rate,unsubscribe_rate,revenue_generated_usd,revenue_per_email_usd,ai_generated_copy,send_date,send_day_of_week,subject_line_length,has_emoji_in_subject,sequence_number
EML0863,CRE0552,Product Launch,Travel & Adventure,5829,5745,0.39,0.12,0.0167,0.0014,12712.35,4.66,True,2026-03-17,Wednesday,53,False,1
EML0864,CRE0351,Re-engagement,Gaming & Esports,14589,13833,0.197,0.046,0.0034,0.0088,0.0,0.0,True,2025-05-31,Wednesday,33,True,5
EML0865,CRE0598,New Content Alert,Home Decor & Interior Design,3816,3602,0.323,0.076,0.0095,0.0077,0.0,0.0,True,2026-03-13,Monday,46,False,2
EML0866,CRE0217,Product Launch,Finance & Investing,12482,12054,0.304,0.065,0.005,0.0059,21310.07,8.64,False,2025-03-30,Tuesday,68,True,3
EML0867,CRE0212,Promotional Offer,Home Decor & Interior Design,9757,9571,0.293,0.056,0.007,0.0112,9317.4,5.82,False,2025-11-03,Monday,75,False,1
EML0868,CRE0153,New Content Alert,Gaming & Esports,13895,12836,0.286,0.092,0.017,0.0141,0.0,0.0,False,2025-06-26,Monday,38,False,4
EML0869,CRE0463,Re-engagement,Travel & Adventure,8361,8211,0.224,0.029,0.0042,0.0141,0.0,0.0,False,2025-05-09,Wednesday,45,False,4
EML0870,CRE0389,Promotional Offer,Home Decor & Interior Design,6811,6405,0.253,0.067,0.0077,0.0036,13196.31,11.43,False,2025-08-19,Friday,71,False,1
EML0871,CRE0060,Weekly Newsletter,Sustainable Living,1988,1987,0.26,0.072,0.0082,0.0039,0.0,0.0,False,2025-06-11,Thursday,36,False,2
EML0872,CRE0392,Re-engagement,Science & Space,8475,8156,0.128,0.022,0.004,0.0037,0.0,0.0,False,2026-03-05,Wednesday,38,True,2
EML0873,CRE0066,Weekly Newsletter,Language Learning,14846,14262,0.2,0.066,0.0097,0.0095,0.0,0.0,True,2025-05-07,Friday,51,False,1
EML0874,CRE0322,Promotional Offer,Parenting & Family,8824,8181,0.313,0.091,0.0154,0.0118,19126.52,7.61,False,2025-11-24,Thursday,53,True,5
EML0875,CRE0308,New Content Alert,Science & Space,8604,8486,0.396,0.071,0.0048,0.0015,0.0,0.0,True,2025-05-16,Tuesday,57,False,3
EML0876,CRE0173,Promotional Offer,Home Decor & Interior Design,9970,9735,0.197,0.063,0.008,0.0031,8884.36,7.18,True,2025-04-17,Tuesday,62,True,3
EML0877,CRE0240,Weekly Newsletter,Comedy & Entertainment,4944,4914,0.36,0.109,0.0067,0.0015,0.0,0.0,True,2025-08-01,Wednesday,65,True,2
EML0878,CRE0567,Promotional Offer,Home Decor & Interior Design,1249,1172,0.251,0.087,0.012,0.0125,1865.57,6.84,True,2025-10-21,Monday,35,False,4
EML0879,CRE0051,Abandoned Cart Recovery,Music & Audio Production,14140,13012,0.335,0.052,0.0054,0.0067,26577.8,10.79,False,2025-09-13,Monday,68,False,4
EML0880,CRE0118,New Content Alert,Pet Care,13899,13862,0.369,0.055,0.008,0.0054,0.0,0.0,True,2026-03-07,Thursday,38,True,5
EML0881,CRE0487,Weekly Newsletter,Parenting & Family,9763,9309,0.379,0.039,0.0022,0.0103,0.0,0.0,False,2025-10-21,Thursday,53,False,4
EML0882,CRE0212,Re-engagement,Personal Development,5908,5810,0.19,0.038,0.0032,0.0104,0.0,0.0,True,2025-11-12,Monday,74,False,5
EML0883,CRE0298,Re-engagement,Home Decor & Interior Design,3398,3361,0.205,0.044,0.0061,0.0111,0.0,0.0,True,2025-04-25,Thursday,62,True,1
EML0884,CRE0503,Weekly Newsletter,Pet Care,6139,5864,0.222,0.055,0.0035,0.0058,0.0,0.0,False,2025-11-06,Thursday,56,True,5
EML0885,CRE0047,Weekly Newsletter,Finance & Investing,7818,7427,0.285,0.083,0.0163,0.0115,0.0,0.0,False,2025-05-19,Friday,69,True,4
EML0886,CRE0481,Re-engagement,Music & Audio Production,3165,2936,0.144,0.025,0.0047,0.0017,0.0,0.0,True,2025-04-08,Monday,42,False,5
EML0887,CRE0424,Abandoned Cart Recovery,Comedy & Entertainment,614,581,0.618,0.109,0.0199,0.0062,2448.53,5.92,False,2025-06-28,Thursday,74,True,1
EML0888,CRE0038,Weekly Newsletter,Technology & Software,2581,2468,0.312,0.062,0.0039,0.0037,0.0,0.0,True,2025-07-10,Friday,61,False,1
EML0889,CRE0571,Re-engagement,Beauty & Fashion,9426,9185,0.235,0.027,0.0022,0.0026,0.0,0.0,False,2025-07-05,Wednesday,62,True,3
EML0890,CRE0009,Promotional Offer,Parenting & Family,14334,13865,0.225,0.023,0.0027,0.013,6327.42,8.53,True,2025-04-01,Friday,61,False,1
EML0891,CRE0215,New Content Alert,Sustainable Living,8006,7366,0.34,0.053,0.0087,0.0045,0.0,0.0,False,2025-03-22,Tuesday,44,True,5
EML0892,CRE0114,Re-engagement,Home Decor & Interior Design,3121,3025,0.131,0.041,0.0061,0.0116,0.0,0.0,False,2025-09-10,Tuesday,39,False,4
EML0893,CRE0485,Re-engagement,Language Learning,3153,2924,0.189,0.043,0.0034,0.0031,0.0,0.0,True,2025-11-17,Monday,40,False,4
EML0894,CRE0493,Promotional Offer,Parenting & Family,14823,14133,0.308,0.064,0.0042,0.0064,21388.38,7.32,False,2026-01-27,Wednesday,64,True,1
EML0895,CRE0136,Product Launch,Personal Development,7199,6822,0.517,0.055,0.0082,0.0032,15700.76,7.67,False,2025-11-25,Friday,50,True,1
EML0896,CRE0468,Weekly Newsletter,Parenting & Family,3535,3502,0.259,0.031,0.006,0.0099,0.0,0.0,True,2025-05-16,Tuesday,72,True,5
EML0897,CRE0425,Weekly Newsletter,Gaming & Esports,10202,10131,0.288,0.044,0.0059,0.0022,0.0,0.0,True,2026-02-01,Tuesday,66,True,4
EML0898,CRE0234,Abandoned Cart Recovery,Personal Development,3322,3108,0.624,0.167,0.0287,0.0042,20216.85,5.84,True,2025-06-22,Wednesday,37,False,4
EML0899,CRE0509,Re-engagement,Science & Space,13146,12108,0.131,0.031,0.0059,0.0089,0.0,0.0,True,2025-06-22,Friday,32,False,5
EML0900,CRE0136,Re-engagement,Gaming & Esports,1940,1801,0.183,0.044,0.0035,0.0142,0.0,0.0,True,2025-05-23,Wednesday,69,True,5
EML0901,CRE0252,Weekly Newsletter,Sustainable Living,11764,11096,0.309,0.068,0.01,0.0057,0.0,0.0,False,2025-08-08,Wednesday,70,False,1
EML0902,CRE0045,Abandoned Cart Recovery,Music & Audio Production,12371,12171,0.562,0.073,0.0114,0.0137,21367.12,4.21,True,2025-12-05,Friday,51,False,1
EML0903,CRE0234,Weekly Newsletter,Gaming & Esports,1383,1346,0.359,0.069,0.0115,0.0136,0.0,0.0,False,2025-04-20,Tuesday,40,False,5
EML0904,CRE0377,Weekly Newsletter,Education & Online Courses,1963,1931,0.297,0.031,0.0019,0.0025,0.0,0.0,False,2025-10-03,Monday,51,True,3
EML0905,CRE0369,Weekly Newsletter,Comedy & Entertainment,13702,12972,0.337,0.116,0.0186,0.0118,0.0,0.0,True,2025-06-15,Tuesday,48,False,2
EML0906,CRE0334,Product Launch,Personal Development,826,771,0.321,0.102,0.0186,0.0043,1417.15,5.24,False,2026-02-19,Thursday,68,True,2
EML0907,CRE0108,Re-engagement,Technology & Software,9257,8638,0.149,0.021,0.0017,0.0135,0.0,0.0,True,2025-07-09,Thursday,69,True,2
EML0908,CRE0252,Promotional Offer,Home Decor & Interior Design,6748,6541,0.212,0.038,0.0024,0.0136,3837.95,7.06,True,2025-04-01,Thursday,43,False,1
EML0909,CRE0291,New Content Alert,Language Learning,2288,2193,0.238,0.031,0.0018,0.0129,0.0,0.0,True,2025-05-05,Monday,74,True,3
EML0910,CRE0560,Promotional Offer,Finance & Investing,12164,11621,0.311,0.092,0.0183,0.0127,38492.82,11.06,True,2025-11-29,Friday,52,True,1
EML0911,CRE0561,Weekly Newsletter,Music & Audio Production,7348,7308,0.286,0.062,0.0049,0.0085,0.0,0.0,True,2025-04-21,Monday,68,True,4
EML0912,CRE0386,Re-engagement,Business & Entrepreneurship,5776,5772,0.172,0.045,0.0059,0.0081,0.0,0.0,True,2026-02-16,Tuesday,35,False,3
EML0913,CRE0235,New Content Alert,Finance & Investing,1538,1425,0.295,0.087,0.0128,0.0117,0.0,0.0,True,2025-06-13,Friday,45,True,3
EML0914,CRE0491,Abandoned Cart Recovery,Science & Space,12261,12234,0.506,0.087,0.0051,0.0102,54083.32,10.02,True,2025-10-12,Wednesday,50,False,5
EML0915,CRE0466,Product Launch,Photography & Videography,4476,4210,0.414,0.136,0.0219,0.013,6476.83,2.57,False,2025-12-21,Thursday,64,False,1
EML0916,CRE0259,Product Launch,Home Decor & Interior Design,4925,4532,0.422,0.128,0.015,0.0137,17584.5,6.61,True,2026-03-01,Wednesday,39,False,2
EML0917,CRE0585,Weekly Newsletter,Parenting & Family,233,216,0.311,0.078,0.0056,0.0132,0.0,0.0,False,2025-03-27,Friday,33,True,2
EML0918,CRE0580,Re-engagement,Personal Development,7071,6687,0.129,0.025,0.0037,0.0041,0.0,0.0,True,2025-09-03,Thursday,43,True,4
EML0919,CRE0587,Product Launch,Science & Space,13424,12900,0.442,0.099,0.0092,0.013,7636.3,1.3,False,2025-08-19,Thursday,66,True,4
EML0920,CRE0110,Promotional Offer,Finance & Investing,2118,1959,0.223,0.076,0.0052,0.0135,3115.76,8.68,True,2025-12-16,Tuesday,65,False,4
EML0921,CRE0438,New Content Alert,Science & Space,3763,3725,0.282,0.067,0.0089,0.0016,0.0,0.0,True,2025-09-24,Friday,58,True,5
EML0922,CRE0539,Promotional Offer,Finance & Investing,13948,13468,0.179,0.045,0.0086,0.004,6572.54,5.85,True,2025-09-04,Thursday,33,False,3
EML0923,CRE0542,New Content Alert,Technology & Software,7879,7829,0.417,0.085,0.012,0.0081,0.0,0.0,False,2025-05-24,Thursday,51,False,4
EML0924,CRE0118,Promotional Offer,Beauty & Fashion,7943,7463,0.302,0.05,0.007,0.0042,3826.06,3.19,False,2025-09-20,Tuesday,66,False,5
EML0925,CRE0118,Product Launch,Personal Development,4447,4359,0.291,0.081,0.0095,0.0048,8312.24,7.93,True,2025-09-24,Tuesday,66,False,1
EML0926,CRE0240,New Content Alert,Travel & Adventure,7275,7262,0.34,0.103,0.0084,0.0131,0.0,0.0,False,2026-01-03,Wednesday,31,False,1
EML0927,CRE0396,Product Launch,Music & Audio Production,1477,1419,0.326,0.04,0.0063,0.0021,2203.35,11.44,False,2025-09-20,Tuesday,37,True,2
EML0928,CRE0276,Re-engagement,Education & Online Courses,12630,12168,0.18,0.032,0.006,0.0146,0.0,0.0,False,2025-05-21,Monday,49,True,1
EML0929,CRE0410,Re-engagement,Sustainable Living,8099,7880,0.17,0.057,0.0077,0.0116,0.0,0.0,False,2025-03-19,Friday,52,False,5
EML0930,CRE0109,Re-engagement,Language Learning,12297,11552,0.205,0.066,0.0053,0.003,0.0,0.0,False,2025-09-01,Monday,73,True,3
EML0931,CRE0447,Re-engagement,Comedy & Entertainment,14945,14370,0.169,0.046,0.0036,0.0094,0.0,0.0,True,2025-07-04,Tuesday,66,True,4
EML0932,CRE0474,Product Launch,Comedy & Entertainment,4937,4928,0.521,0.119,0.0169,0.0032,8172.58,2.67,True,2025-10-24,Thursday,64,False,4
EML0933,CRE0027,Re-engagement,Science & Space,14458,14172,0.185,0.022,0.0023,0.0124,0.0,0.0,True,2026-02-06,Monday,73,False,5
EML0934,CRE0276,Re-engagement,Business & Entrepreneurship,1500,1407,0.226,0.055,0.0073,0.0139,0.0,0.0,False,2025-03-31,Friday,60,True,2
EML0935,CRE0263,Product Launch,Home Decor & Interior Design,5415,5157,0.287,0.06,0.0076,0.0038,3729.85,4.0,False,2025-12-06,Monday,59,False,3
EML0936,CRE0036,Weekly Newsletter,Travel & Adventure,10923,10357,0.35,0.037,0.0053,0.0145,0.0,0.0,False,2025-11-23,Friday,67,False,5
EML0937,CRE0169,New Content Alert,Sustainable Living,12938,12356,0.411,0.143,0.0179,0.0041,0.0,0.0,True,2025-05-10,Friday,68,False,4
EML0938,CRE0099,New Content Alert,Education & Online Courses,8677,8640,0.413,0.069,0.0057,0.0096,0.0,0.0,True,2026-03-11,Friday,43,False,3
EML0939,CRE0226,Product Launch,Parenting & Family,12502,11960,0.438,0.058,0.0062,0.0043,19087.81,6.01,True,2026-03-16,Monday,66,False,4
EML0940,CRE0295,New Content Alert,Science & Space,8230,8037,0.367,0.072,0.0129,0.0047,0.0,0.0,False,2026-03-11,Friday,34,True,1
EML0941,CRE0415,New Content Alert,Technology & Software,9327,9300,0.357,0.076,0.0048,0.0133,0.0,0.0,False,2026-01-09,Friday,53,True,4
EML0942,CRE0590,Abandoned Cart Recovery,Photography & Videography,11156,10768,0.583,0.196,0.0251,0.0087,117279.19,9.2,False,2026-01-19,Thursday,61,True,4
EML0943,CRE0595,Abandoned Cart Recovery,Photography & Videography,5855,5837,0.488,0.141,0.0216,0.0138,2900.67,0.72,False,2025-06-07,Tuesday,56,False,5
EML0944,CRE0401,Promotional Offer,Gaming & Esports,7091,6643,0.218,0.046,0.0029,0.0056,1749.27,2.46,False,2025-06-09,Monday,49,True,5
EML0945,CRE0477,Product Launch,Education & Online Courses,3638,3438,0.334,0.082,0.0043,0.0142,10621.36,10.66,False,2025-08-22,Friday,49,True,4
EML0946,CRE0332,Abandoned Cart Recovery,Technology & Software,13674,13395,0.506,0.093,0.0164,0.0073,40924.76,6.36,True,2025-08-13,Wednesday,75,True,1
EML0947,CRE0015,Re-engagement,Gaming & Esports,14903,13759,0.158,0.023,0.0026,0.0147,0.0,0.0,True,2026-02-26,Thursday,38,True,5
EML0948,CRE0500,Weekly Newsletter,Food & Cooking,1954,1836,0.345,0.104,0.0058,0.0141,0.0,0.0,False,2026-02-21,Friday,58,True,5
EML0949,CRE0099,Abandoned Cart Recovery,Beauty & Fashion,8555,8554,0.36,0.091,0.0124,0.0128,3475.25,1.24,False,2025-08-25,Friday,70,True,4
EML0950,CRE0012,Abandoned Cart Recovery,Home Decor & Interior Design,9097,9048,0.63,0.16,0.0264,0.0135,92981.53,10.14,False,2026-03-18,Monday,67,True,1
EML0951,CRE0364,Re-engagement,Language Learning,12708,12178,0.144,0.044,0.0023,0.0142,0.0,0.0,True,2025-07-09,Monday,74,True,4
EML0952,CRE0188,Promotional Offer,Photography & Videography,5537,5520,0.264,0.032,0.0047,0.0088,5337.21,11.41,False,2025-12-31,Friday,48,True,2
EML0953,CRE0041,Weekly Newsletter,Language Learning,1163,1141,0.293,0.03,0.0036,0.0138,0.0,0.0,True,2025-06-23,Monday,31,False,4
EML0954,CRE0367,Weekly Newsletter,Travel & Adventure,10854,10684,0.265,0.036,0.0046,0.0015,0.0,0.0,True,2025-04-03,Monday,30,True,4
EML0955,CRE0361,Product Launch,Sustainable Living,14149,13639,0.269,0.057,0.0052,0.0029,17030.31,7.85,False,2025-08-22,Monday,74,False,5
EML0956,CRE0110,Weekly Newsletter,Language Learning,3189,2994,0.203,0.034,0.0023,0.0083,0.0,0.0,True,2025-12-22,Wednesday,65,False,5
EML0957,CRE0291,Weekly Newsletter,Personal Development,6554,6442,0.245,0.055,0.0029,0.0106,0.0,0.0,True,2026-01-10,Wednesday,46,False,5
EML0958,CRE0503,Promotional Offer,Beauty & Fashion,6932,6828,0.281,0.066,0.0068,0.0028,7250.83,5.64,True,2025-09-29,Tuesday,40,True,2
EML0959,CRE0271,Product Launch,Sustainable Living,1154,1110,0.486,0.08,0.0077,0.0034,3813.74,8.5,False,2025-04-16,Friday,52,True,5
EML0960,CRE0592,Weekly Newsletter,Business & Entrepreneurship,1029,957,0.321,0.049,0.0075,0.0149,0.0,0.0,False,2025-12-02,Monday,70,False,2
EML0961,CRE0143,Weekly Newsletter,Gaming & Esports,4187,3869,0.256,0.027,0.0027,0.0051,0.0,0.0,False,2025-05-19,Wednesday,33,True,5
EML0962,CRE0572,Weekly Newsletter,Sustainable Living,11846,11368,0.268,0.073,0.0115,0.0047,0.0,0.0,False,2025-05-22,Thursday,41,True,5
EML0963,CRE0251,Product Launch,Photography & Videography,2109,2003,0.345,0.117,0.0127,0.007,9951.67,11.69,True,2025-12-19,Monday,42,True,5
EML0964,CRE0545,New Content Alert,Food & Cooking,12135,11913,0.365,0.079,0.0109,0.0024,0.0,0.0,False,2026-03-12,Tuesday,66,False,1
EML0965,CRE0120,Weekly Newsletter,Science & Space,10199,9971,0.29,0.048,0.0076,0.0119,0.0,0.0,False,2025-11-20,Thursday,56,False,2
EML0966,CRE0332,Promotional Offer,Beauty & Fashion,4157,3952,0.334,0.082,0.007,0.0127,8015.17,7.04,True,2026-03-17,Monday,41,True,5
EML0967,CRE0595,New Content Alert,Comedy & Entertainment,6070,5731,0.436,0.055,0.0061,0.0134,0.0,0.0,True,2025-04-26,Monday,39,False,2
EML0968,CRE0385,Promotional Offer,Gaming & Esports,2021,1867,0.321,0.045,0.0038,0.0024,1097.67,3.76,True,2025-04-17,Tuesday,59,True,3
EML0969,CRE0374,Abandoned Cart Recovery,Pet Care,12186,11789,0.585,0.166,0.0318,0.0063,110291.25,9.32,True,2025-10-29,Wednesday,52,False,4
EML0970,CRE0287,Promotional Offer,Technology & Software,8103,7815,0.2,0.031,0.0027,0.0128,1070.08,2.13,True,2025-11-30,Monday,72,True,3
EML0971,CRE0280,Weekly Newsletter,Comedy & Entertainment,11910,11484,0.376,0.052,0.0079,0.0072,0.0,0.0,False,2026-02-07,Tuesday,41,True,3
EML0972,CRE0154,Abandoned Cart Recovery,Comedy & Entertainment,2389,2288,0.506,0.079,0.0096,0.003,4727.15,4.95,True,2025-03-30,Friday,35,True,4
EML0973,CRE0144,Re-engagement,Education & Online Courses,2978,2912,0.176,0.022,0.004,0.0097,0.0,0.0,False,2026-01-24,Friday,48,False,1
EML0974,CRE0292,Weekly Newsletter,Comedy & Entertainment,4103,3896,0.252,0.036,0.004,0.0148,0.0,0.0,True,2025-11-26,Tuesday,36,True,5
EML0975,CRE0340,New Content Alert,Finance & Investing,14110,14011,0.349,0.102,0.0087,0.003,0.0,0.0,False,2025-11-12,Tuesday,44,False,5
EML0976,CRE0534,Product Launch,Home Decor & Interior Design,6608,6287,0.382,0.133,0.0105,0.0114,17524.9,5.22,True,2025-05-30,Wednesday,69,False,4
EML0977,CRE0439,Abandoned Cart Recovery,Education & Online Courses,10535,10328,0.575,0.094,0.0048,0.0059,32001.22,5.62,True,2025-12-01,Thursday,41,True,5
EML0978,CRE0411,Weekly Newsletter,Home Decor & Interior Design,2629,2444,0.268,0.085,0.0155,0.011,0.0,0.0,True,2025-06-21,Friday,43,False,1
EML0979,CRE0465,Promotional Offer,Finance & Investing,1380,1365,0.274,0.062,0.0041,0.0119,138.32,0.59,False,2026-01-29,Wednesday,65,True,3
EML0980,CRE0131,Promotional Offer,Travel & Adventure,6907,6790,0.231,0.06,0.011,0.008,9889.01,10.33,True,2025-05-24,Thursday,67,True,5
EML0981,CRE0541,Product Launch,Science & Space,2922,2737,0.411,0.14,0.0119,0.0132,8457.03,5.03,False,2025-12-26,Tuesday,36,True,3
EML0982,CRE0514,Promotional Offer,Comedy & Entertainment,6066,5596,0.285,0.032,0.0039,0.0099,885.15,1.6,True,2025-06-27,Friday,71,False,4
EML0983,CRE0355,New Content Alert,Business & Entrepreneurship,9969,9927,0.332,0.115,0.0147,0.013,0.0,0.0,False,2025-11-01,Wednesday,51,False,4
EML0984,CRE0123,Weekly Newsletter,Business & Entrepreneurship,4101,3866,0.344,0.088,0.0061,0.0073,0.0,0.0,False,2025-11-14,Monday,36,False,3
EML0985,CRE0451,Product Launch,Food & Cooking,12353,11555,0.384,0.06,0.0089,0.0105,31933.59,11.22,False,2025-07-26,Monday,46,False,2
EML0986,CRE0484,Product Launch,Finance & Investing,4421,4114,0.355,0.056,0.008,0.0054,1731.42,1.97,True,2025-12-24,Friday,64,True,1
EML0987,CRE0035,Re-engagement,Food & Cooking,3196,3054,0.182,0.038,0.0023,0.0114,0.0,0.0,True,2026-02-20,Thursday,31,False,4
EML0988,CRE0175,New Content Alert,Parenting & Family,3042,2856,0.331,0.104,0.0189,0.0029,0.0,0.0,False,2025-06-26,Wednesday,46,True,1
EML0989,CRE0180,Re-engagement,Comedy & Entertainment,13633,12703,0.237,0.037,0.0069,0.0077,0.0,0.0,False,2026-02-06,Thursday,71,False,3
EML0990,CRE0192,Product Launch,Photography & Videography,9102,8663,0.322,0.106,0.0175,0.0068,14477.2,4.66,False,2026-02-06,Friday,65,False,5
EML0991,CRE0031,Product Launch,Finance & Investing,479,442,0.531,0.114,0.0064,0.0142,1432.39,4.94,True,2026-01-15,Monday,43,True,5
EML0992,CRE0440,Re-engagement,Science & Space,10527,9834,0.218,0.052,0.0053,0.0081,0.0,0.0,False,2026-03-04,Wednesday,66,True,4
EML0993,CRE0386,Weekly Newsletter,Photography & Videography,11650,11579,0.292,0.042,0.0039,0.0091,0.0,0.0,True,2025-10-21,Thursday,72,False,1
EML0994,CRE0482,Promotional Offer,Home Decor & Interior Design,3995,3951,0.291,0.074,0.0043,0.0113,8921.14,10.37,False,2025-12-16,Friday,67,False,3
EML0995,CRE0248,Promotional Offer,Pet Care,9516,9090,0.314,0.107,0.0157,0.0109,33058.9,10.34,False,2026-02-02,Tuesday,56,True,4
EML0996,CRE0321,Product Launch,Comedy & Entertainment,1189,1173,0.487,0.141,0.0222,0.0039,8482.92,10.39,True,2025-07-14,Thursday,46,False,5
EML0997,CRE0271,Weekly Newsletter,Sustainable Living,5881,5812,0.279,0.057,0.0041,0.015,0.0,0.0,False,2026-02-12,Thursday,48,False,1
EML0998,CRE0187,Re-engagement,Education & Online Courses,5436,5264,0.227,0.023,0.0019,0.0079,0.0,0.0,True,2026-02-18,Thursday,67,True,5
EML0999,CRE0377,Abandoned Cart Recovery,Travel & Adventure,6429,5917,0.468,0.089,0.0114,0.0055,31357.12,11.71,False,2025-10-31,Wednesday,67,False,2
EML1000,CRE0154,Product Launch,Comedy & Entertainment,4489,4466,0.499,0.105,0.0057,0.0021,1458.25,0.62,False,2025-04-27,Thursday,62,True,4
EML1001,CRE0170,Re-engagement,Science & Space,11343,11148,0.184,0.036,0.0071,0.0147,0.0,0.0,True,2025-12-21,Thursday,63,True,2
EML1002,CRE0389,Re-engagement,Sustainable Living,11423,11414,0.166,0.03,0.0038,0.0019,0.0,0.0,False,2026-01-01,Friday,64,False,1
EML1003,CRE0103,Abandoned Cart Recovery,Finance & Investing,12349,11714,0.444,0.139,0.0273,0.0049,80404.81,10.55,False,2025-10-22,Tuesday,31,True,3
EML1004,CRE0494,Weekly Newsletter,Education & Online Courses,14980,14328,0.251,0.039,0.0052,0.0018,0.0,0.0,False,2025-12-20,Friday,49,False,1
EML1005,CRE0446,Promotional Offer,Education & Online Courses,4591,4547,0.181,0.023,0.0015,0.0082,97.47,0.51,True,2026-01-17,Thursday,74,False,1
EML1006,CRE0547,Re-engagement,Science & Space,4490,4445,0.173,0.051,0.0086,0.0093,0.0,0.0,False,2025-05-29,Wednesday,57,False,2
EML1007,CRE0378,Promotional Offer,Science & Space,3450,3256,0.248,0.038,0.0038,0.0043,2786.35,8.57,True,2026-03-05,Thursday,64,True,5
EML1008,CRE0168,Product Launch,Finance & Investing,12721,11874,0.335,0.085,0.0098,0.0111,22639.4,6.25,True,2025-12-22,Friday,66,True,5
EML1009,CRE0464,Product Launch,Food & Cooking,6867,6338,0.413,0.065,0.0054,0.0047,16517.28,8.96,False,2025-12-20,Friday,48,False,5
EML1010,CRE0120,New Content Alert,Parenting & Family,2307,2257,0.299,0.061,0.0097,0.0021,0.0,0.0,False,2025-10-18,Wednesday,69,False,5
EML1011,CRE0564,Weekly Newsletter,Personal Development,12945,12081,0.215,0.048,0.0074,0.0068,0.0,0.0,False,2026-03-04,Wednesday,45,True,5
EML1012,CRE0395,New Content Alert,Photography & Videography,6617,6470,0.264,0.092,0.0173,0.0015,0.0,0.0,True,2026-01-09,Friday,75,True,4
EML1013,CRE0214,Weekly Newsletter,Travel & Adventure,14978,14093,0.223,0.036,0.0067,0.0045,0.0,0.0,False,2025-12-11,Monday,65,True,5
EML1014,CRE0177,Weekly Newsletter,Sustainable Living,10766,10496,0.254,0.047,0.0065,0.0092,0.0,0.0,True,2025-08-22,Monday,50,False,4
EML1015,CRE0264,Abandoned Cart Recovery,Photography & Videography,13617,12613,0.529,0.134,0.0073,0.0045,33783.91,3.5,False,2025-06-30,Thursday,32,False,1
EML1016,CRE0499,Abandoned Cart Recovery,Pet Care,7305,7219,0.615,0.187,0.0247,0.0129,69897.28,8.32,True,2025-10-18,Tuesday,42,False,5
EML1017,CRE0237,Product Launch,Home Decor & Interior Design,3695,3538,0.509,0.111,0.0187,0.0074,24842.89,11.9,True,2025-07-13,Thursday,43,True,1
EML1018,CRE0445,Weekly Newsletter,Science & Space,10048,9698,0.31,0.049,0.0031,0.0113,0.0,0.0,False,2025-10-03,Thursday,50,False,2
EML1019,CRE0475,Re-engagement,Finance & Investing,3613,3610,0.17,0.055,0.0047,0.0032,0.0,0.0,True,2025-08-29,Monday,50,False,1
EML1020,CRE0017,Abandoned Cart Recovery,Photography & Videography,7245,7154,0.612,0.191,0.0161,0.0073,59874.6,7.07,False,2025-08-30,Tuesday,66,False,1
EML1021,CRE0224,Product Launch,Comedy & Entertainment,2685,2553,0.408,0.059,0.0065,0.0014,6902.84,10.68,False,2025-05-28,Wednesday,62,False,5
EML1022,CRE0262,Promotional Offer,Beauty & Fashion,9354,8799,0.309,0.059,0.0088,0.0053,3427.71,2.01,False,2026-02-09,Thursday,48,False,3
EML1023,CRE0120,Promotional Offer,Pet Care,9259,8765,0.313,0.049,0.0075,0.0145,8704.92,6.13,True,2025-11-08,Tuesday,48,False,4
EML1024,CRE0120,Product Launch,Parenting & Family,12361,12304,0.526,0.183,0.0189,0.0089,53899.98,4.53,True,2025-09-21,Thursday,73,True,2
EML1025,CRE0126,Weekly Newsletter,Science & Space,882,830,0.386,0.108,0.0197,0.0102,0.0,0.0,True,2026-01-15,Friday,63,True,5
EML1026,CRE0216,Re-engagement,Personal Development,1011,940,0.215,0.046,0.0044,0.0045,0.0,0.0,True,2025-06-28,Monday,47,False,2
EML1027,CRE0458,New Content Alert,Language Learning,7931,7841,0.322,0.097,0.0143,0.0109,0.0,0.0,False,2025-07-19,Thursday,36,True,5
EML1028,CRE0129,Weekly Newsletter,Comedy & Entertainment,1296,1237,0.346,0.109,0.0193,0.002,0.0,0.0,True,2025-08-23,Monday,42,True,1
EML1029,CRE0044,Abandoned Cart Recovery,Home Decor & Interior Design,7556,7027,0.548,0.162,0.0171,0.0078,71036.82,10.59,False,2025-04-18,Thursday,37,True,4
EML1030,CRE0491,New Content Alert,Music & Audio Production,8488,8202,0.343,0.037,0.0021,0.0083,0.0,0.0,True,2026-01-12,Tuesday,49,True,3
EML1031,CRE0041,Abandoned Cart Recovery,Beauty & Fashion,14859,13783,0.326,0.102,0.0063,0.0109,2816.32,0.57,False,2025-11-19,Thursday,66,False,2
EML1032,CRE0466,Weekly Newsletter,Gaming & Esports,1099,1027,0.247,0.045,0.0071,0.007,0.0,0.0,True,2025-10-21,Monday,38,False,1
EML1033,CRE0482,Abandoned Cart Recovery,Sustainable Living,13130,12201,0.541,0.152,0.0175,0.0097,126649.53,11.73,False,2026-02-04,Wednesday,39,False,1
EML1034,CRE0303,Abandoned Cart Recovery,Technology & Software,10500,10386,0.484,0.128,0.0208,0.0048,57829.09,8.89,True,2025-05-24,Wednesday,32,False,2
EML1035,CRE0397,Re-engagement,Comedy & Entertainment,11051,10189,0.222,0.035,0.0023,0.015,0.0,0.0,True,2025-11-02,Tuesday,73,False,5
